id,district_id,name,sort_no,discriminator_type
"5008","152","Xã Cao Dương","5008","ward"
"5041","152","Xã Thanh Sơn","5041","ward"
"5047","152","Xã Thanh Cao","5047","ward"
"4978","153","Thị trấn Bo","4978","ward"
"4984","153","Xã Đú Sáng","4984","ward"
"4987","153","Xã Hùng Sơn","4987","ward"
"4990","153","Xã Bình Sơn","4990","ward"
"4999","153","Xã Tú Sơn","4999","ward"
"5005","153","Xã Vĩnh Tiến","5005","ward"
"5014","153","Xã Đông Bắc","5014","ward"
"5017","153","Xã Xuân Thủy","5017","ward"
"5026","153","Xã Vĩnh Đồng","5026","ward"
"5035","153","Xã Kim Lập","5035","ward"
"5038","153","Xã Hợp Tiến","5038","ward"
"5065","153","Xã Kim Bôi","5065","ward"
"5068","153","Xã Nam Thượng","5068","ward"
"5077","153","Xã Cuối Hạ","5077","ward"
"5080","153","Xã Sào Báy","5080","ward"
"5083","153","Xã Mi Hòa","5083","ward"
"5086","153","Xã Nuông Dăm","5086","ward"
"5089","154","Thị trấn Cao Phong","5089","ward"
"5092","154","Xã Bình Thanh","5092","ward"
"5095","154","Xã Thung Nai","5095","ward"
"5098","154","Xã Bắc Phong","5098","ward"
"5101","154","Xã Thu Phong","5101","ward"
"5104","154","Xã Hợp Phong","5104","ward"
"5110","154","Xã Tây Phong","5110","ward"
"5116","154","Xã Dũng Phong","5116","ward"
"5119","154","Xã Nam Phong","5119","ward"
"5125","154","Xã Thạch Yên","5125","ward"
"5128","155","Thị trấn Mãn Đức","5128","ward"
"5134","155","Xã Suối Hoa","5134","ward"
"5137","155","Xã Phú Vinh","5137","ward"
"5140","155","Xã Phú Cường","5140","ward"
"5143","155","Xã Mỹ Hòa","5143","ward"
"5152","155","Xã Quyết Chiến","5152","ward"
"5158","155","Xã Phong Phú","5158","ward"
"5164","155","Xã Tử Nê","5164","ward"
"5167","155","Xã Thanh Hối","5167","ward"
"5170","155","Xã Ngọc Mỹ","5170","ward"
"5173","155","Xã Đông Lai","5173","ward"
"5176","155","Xã Vân Sơn","5176","ward"
"5182","155","Xã Nhân Mỹ","5182","ward"
"5191","155","Xã Lỗ Sơn","5191","ward"
"5194","155","Xã Ngổ Luông","5194","ward"
"5197","155","Xã Gia Mô","5197","ward"
"4882","156","Xã Tân Thành","4882","ward"
"5200","156","Thị trấn Mai Châu","5200","ward"
"5206","156","Xã Sơn Thủy","5206","ward"
"5209","156","Xã Pà Cò","5209","ward"
"5212","156","Xã Hang Kia","5212","ward"
"5221","156","Xã Đồng Tân","5221","ward"
"5224","156","Xã Cun Pheo","5224","ward"
"5227","156","Xã Bao La","5227","ward"
"5233","156","Xã Tòng Đậu","5233","ward"
"5242","156","Xã Nà Phòn","5242","ward"
"5245","156","Xã Săm Khóe","5245","ward"
"5248","156","Xã Chiềng Châu","5248","ward"
"5251","156","Xã Mai Hạ","5251","ward"
"5254","156","Xã Thành Sơn","5254","ward"
"5257","156","Xã Mai Hịch","5257","ward"
"5263","156","Xã Vạn Mai","5263","ward"
"5266","157","Thị trấn Vụ Bản","5266","ward"
"5269","157","Xã Quý Hòa","5269","ward"
"5272","157","Xã Miền Đồi","5272","ward"
"5275","157","Xã Mỹ Thành","5275","ward"
"5278","157","Xã Tuân Đạo","5278","ward"
"5281","157","Xã Văn Nghĩa","5281","ward"
"5284","157","Xã Văn Sơn","5284","ward"
"5287","157","Xã Tân Lập","5287","ward"
"5290","157","Xã Nhân Nghĩa","5290","ward"
"5293","157","Xã Thượng Cốc","5293","ward"
"5299","157","Xã Quyết Thắng","5299","ward"
"5302","157","Xã Xuất Hóa","5302","ward"
"5305","157","Xã Yên Phú","5305","ward"
"5308","157","Xã Bình Hẻm","5308","ward"
"5320","157","Xã Định Cư","5320","ward"
"5323","157","Xã Chí Đạo","5323","ward"
"5329","157","Xã Ngọc Sơn","5329","ward"
"5332","157","Xã Hương Nhượng","5332","ward"
"5335","157","Xã Vũ Bình","5335","ward"
"5338","157","Xã Tự Do","5338","ward"
"5341","157","Xã Yên Nghiệp","5341","ward"
"5344","157","Xã Tân Mỹ","5344","ward"
"5347","157","Xã Ân Nghĩa","5347","ward"
"5350","157","Xã Ngọc Lâu","5350","ward"
"5353","158","Thị trấn Hàng Trạm","5353","ward"
"5356","158","Xã Lạc Sỹ","5356","ward"
"5362","158","Xã Lạc Lương","5362","ward"
"5365","158","Xã Bảo Hiệu","5365","ward"
"5368","158","Xã Đa Phúc","5368","ward"
"5371","158","Xã Hữu Lợi","5371","ward"
"5374","158","Xã Lạc Thịnh","5374","ward"
"5380","158","Xã Đoàn Kết","5380","ward"
"5383","158","Xã Phú Lai","5383","ward"
"5386","158","Xã Yên Trị","5386","ward"
"5389","158","Xã Ngọc Lương","5389","ward"
"4981","159","Thị trấn Ba Hàng Đồi","4981","ward"
"5392","159","Thị trấn Chi Nê","5392","ward"
"5395","159","Xã Phú Nghĩa","5395","ward"
"5398","159","Xã Phú Thành","5398","ward"
"5404","159","Xã Hưng Thi","5404","ward"
"5413","159","Xã Khoan Dụ","5413","ward"
"5419","159","Xã Đồng Tâm","5419","ward"
"5422","159","Xã Yên Bồng","5422","ward"
"5425","159","Xã Thống Nhất","5425","ward"
"5428","159","Xã An Bình","5428","ward"
"5431","164","Phường Quán Triều","5431","ward"
"5434","164","Phường Quang Vinh","5434","ward"
"5437","164","Phường Túc Duyên","5437","ward"
"5440","164","Phường Hoàng Văn Thụ","5440","ward"
"5443","164","Phường Trưng Vương","5443","ward"
"5446","164","Phường Quang Trung","5446","ward"
"5449","164","Phường Phan Đình Phùng","5449","ward"
"5452","164","Phường Tân Thịnh","5452","ward"
"5455","164","Phường Thịnh Đán","5455","ward"
"5458","164","Phường Đồng Quang","5458","ward"
"5461","164","Phường Gia Sàng","5461","ward"
"5464","164","Phường Tân Lập","5464","ward"
"5467","164","Phường Cam Giá","5467","ward"
"5470","164","Phường Phú Xá","5470","ward"
"5473","164","Phường Hương Sơn","5473","ward"
"5476","164","Phường Trung Thành","5476","ward"
"5479","164","Phường Tân Thành","5479","ward"
"5482","164","Phường Tân Long","5482","ward"
"5485","164","Xã Phúc Hà","5485","ward"
"5488","164","Xã Phúc Xuân","5488","ward"
"5491","164","Xã Quyết Thắng","5491","ward"
"5494","164","Xã Phúc Trìu","5494","ward"
"5497","164","Xã Thịnh Đức","5497","ward"
"5500","164","Phường Tích Lương","5500","ward"
"5503","164","Xã Tân Cương","5503","ward"
"5653","164","Xã Sơn Cẩm","5653","ward"
"5659","164","Phường Chùa Hang","5659","ward"
"5695","164","Xã Cao Ngạn","5695","ward"
"5701","164","Xã Linh Sơn","5701","ward"
"5710","164","Phường Đồng Bẩm","5710","ward"
"5713","164","Xã Huống Thượng","5713","ward"
"5914","164","Xã Đồng Liên","5914","ward"
"5506","165","Phường Lương Sơn","5506","ward"
"5509","165","Phường Châu Sơn","5509","ward"
"5512","165","Phường Mỏ Chè","5512","ward"
"5515","165","Phường Cải Đan","5515","ward"
"5518","165","Phường Thắng Lợi","5518","ward"
"5521","165","Phường Phố Cò","5521","ward"
"5527","165","Xã Tân Quang","5527","ward"
"5528","165","Phường Bách Quang","5528","ward"
"5530","165","Xã Bình Sơn","5530","ward"
"5533","165","Xã Bá Xuyên","5533","ward"
"5536","167","Thị trấn Chợ Chu","5536","ward"
"5539","167","Xã Linh Thông","5539","ward"
"5542","167","Xã Lam Vỹ","5542","ward"
"5545","167","Xã Quy Kỳ","5545","ward"
"5548","167","Xã Tân Thịnh","5548","ward"
"5551","167","Xã Kim Phượng","5551","ward"
"5554","167","Xã Bảo Linh","5554","ward"
"5560","167","Xã Phúc Chu","5560","ward"
"5563","167","Xã Tân Dương","5563","ward"
"5566","167","Xã Phượng Tiến","5566","ward"
"5569","167","Xã Bảo Cường","5569","ward"
"5572","167","Xã Đồng Thịnh","5572","ward"
"5575","167","Xã Định Biên","5575","ward"
"5578","167","Xã Thanh Định","5578","ward"
"5581","167","Xã Trung Hội","5581","ward"
"5584","167","Xã Trung Lương","5584","ward"
"5587","167","Xã Bình Yên","5587","ward"
"5590","167","Xã Điềm Mặc","5590","ward"
"5593","167","Xã Phú Tiến","5593","ward"
"5596","167","Xã Bộc Nhiêu","5596","ward"
"5599","167","Xã Sơn Phú","5599","ward"
"5602","167","Xã Phú Đình","5602","ward"
"5605","167","Xã Bình Thành","5605","ward"
"5608","168","Thị trấn Giang Tiên","5608","ward"
"5611","168","Thị trấn Đu","5611","ward"
"5614","168","Xã Yên Ninh","5614","ward"
"5617","168","Xã Yên Trạch","5617","ward"
"5620","168","Xã Yên Đổ","5620","ward"
"5623","168","Xã Yên Lạc","5623","ward"
"5626","168","Xã Ôn Lương","5626","ward"
"5629","168","Xã Động Đạt","5629","ward"
"5632","168","Xã Phủ Lý","5632","ward"
"5635","168","Xã Phú Đô","5635","ward"
"5638","168","Xã Hợp Thành","5638","ward"
"5641","168","Xã Tức Tranh","5641","ward"
"5644","168","Xã Phấn Mễ","5644","ward"
"5647","168","Xã Vô Tranh","5647","ward"
"5650","168","Xã Cổ Lũng","5650","ward"
"5656","169","Thị trấn Sông Cầu","5656","ward"
"5662","169","Thị trấn Trại Cau","5662","ward"
"5665","169","Xã Văn Lăng","5665","ward"
"5668","169","Xã Tân Long","5668","ward"
"5671","169","Xã Hòa Bình","5671","ward"
"5674","169","Xã Quang Sơn","5674","ward"
"5677","169","Xã Minh Lập","5677","ward"
"5680","169","Xã Văn Hán","5680","ward"
"5683","169","Xã Hóa Trung","5683","ward"
"5686","169","Xã Khe Mo","5686","ward"
"5689","169","Xã Cây Thị","5689","ward"
"5692","169","Thị trấn Hóa Thượng","5692","ward"
"5698","169","Xã Hợp Tiến","5698","ward"
"5704","169","Xã Tân Lợi","5704","ward"
"5707","169","Xã Nam Hòa","5707","ward"
"5716","170","Thị trấn Đình Cả","5716","ward"
"5719","170","Xã Sảng Mộc","5719","ward"
"5722","170","Xã Nghinh Tường","5722","ward"
"5725","170","Xã Thần Xa","5725","ward"
"5728","170","Xã Vũ Chấn","5728","ward"
"5731","170","Xã Thượng Nung","5731","ward"
"5734","170","Xã Phú Thượng","5734","ward"
"5737","170","Xã Cúc Đường","5737","ward"
"5740","170","Xã La Hiên","5740","ward"
"5743","170","Xã Lâu Thượng","5743","ward"
"5746","170","Xã Tràng Xá","5746","ward"
"5749","170","Xã Phương Giao","5749","ward"
"5752","170","Xã Liên Minh","5752","ward"
"5755","170","Xã Dân Tiến","5755","ward"
"5758","170","Xã Bình Long","5758","ward"
"5761","171","Thị trấn Hùng Sơn","5761","ward"
"5767","171","Xã Phúc Lương","5767","ward"
"5770","171","Xã Minh Tiến","5770","ward"
"5773","171","Xã Yên Lãng","5773","ward"
"5776","171","Xã Đức Lương","5776","ward"
"5779","171","Xã Phú Cường","5779","ward"
"5782","171","Xã Na Mao","5782","ward"
"5785","171","Xã Phú Lạc","5785","ward"
"5788","171","Xã Tân Linh","5788","ward"
"5791","171","Xã Phú Thịnh","5791","ward"
"5794","171","Xã Phục Linh","5794","ward"
"5797","171","Xã Phú Xuyên","5797","ward"
"5800","171","Xã Bản Ngoại","5800","ward"
"5803","171","Xã Tiên Hội","5803","ward"
"5809","171","Xã Cù Vân","5809","ward"
"5812","171","Xã Hà Thượng","5812","ward"
"5815","171","Xã La Bằng","5815","ward"
"5818","171","Xã Hoàng Nông","5818","ward"
"5821","171","Xã Khôi Kỳ","5821","ward"
"5824","171","Xã An Khánh","5824","ward"
"5827","171","Xã Tân Thái","5827","ward"
"5830","171","Xã Bình Thuận","5830","ward"
"5833","171","Xã Lục Ba","5833","ward"
"5836","171","Xã Mỹ Yên","5836","ward"
"5839","171","Xã Vạn Thọ","5839","ward"
"5842","171","Xã Văn Yên","5842","ward"
"5845","171","Xã Ký Phú","5845","ward"
"5848","171","Xã Cát Nê","5848","ward"
"5851","171","Thị trấn Quân Chu","5851","ward"
"5854","172","Phường Bãi Bông","5854","ward"
"5857","172","Phường Bắc Sơn","5857","ward"
"5860","172","Phường Ba Hàng","5860","ward"
"5863","172","Xã Phúc Tân","5863","ward"
"5866","172","Xã Phúc Thuận","5866","ward"
"5869","172","Phường Hồng Tiến","5869","ward"
"5872","172","Xã Minh Đức","5872","ward"
"5875","172","Phường Đắc Sơn","5875","ward"
"5878","172","Phường Đồng Tiến","5878","ward"
"5881","172","Xã Thành Công","5881","ward"
"5884","172","Phường Tiên Phong","5884","ward"
"5887","172","Xã Vạn Phái","5887","ward"
"5890","172","Phường Nam Tiến","5890","ward"
"5893","172","Phường Tân Hương","5893","ward"
"5896","172","Phường Đông Cao","5896","ward"
"5899","172","Phường Trung Thành","5899","ward"
"5902","172","Phường Tân Phú","5902","ward"
"5905","172","Phường Thuận Thành","5905","ward"
"5908","173","Thị trấn Hương Sơn","5908","ward"
"5911","173","Xã Bàn Đạt","5911","ward"
"5917","173","Xã Tân Khánh","5917","ward"
"5920","173","Xã Tân Kim","5920","ward"
"5923","173","Xã Tân Thành","5923","ward"
"5926","173","Xã Đào Xá","5926","ward"
"5929","173","Xã Bảo Lý","5929","ward"
"5932","173","Xã Thượng Đình","5932","ward"
"5935","173","Xã Tân Hòa","5935","ward"
"5938","173","Xã Nhã Lộng","5938","ward"
"5941","173","Xã Điềm Thụy","5941","ward"
"5944","173","Xã Xuân Phương","5944","ward"
"5947","173","Xã Tân Đức","5947","ward"
"5950","173","Xã Úc Kỳ","5950","ward"
"5953","173","Xã Lương Phú","5953","ward"
"5956","173","Xã Nga My","5956","ward"
"5959","173","Xã Kha Sơn","5959","ward"
"5962","173","Xã Thanh Ninh","5962","ward"
"5965","173","Xã Dương Thành","5965","ward"
"5968","173","Xã Hà Châu","5968","ward"
"5971","178","Phường Hoàng Văn Thụ","5971","ward"
"5974","178","Phường Tam Thanh","5974","ward"
"5977","178","Phường Vĩnh Trại","5977","ward"
"5980","178","Phường Đông Kinh","5980","ward"
"5983","178","Phường Chi Lăng","5983","ward"
"5986","178","Xã Hoàng Đồng","5986","ward"
"5989","178","Xã Quảng Lạc","5989","ward"
"5992","178","Xã Mai Pha","5992","ward"
"5995","180","Thị trấn Thất Khê","5995","ward"
"5998","180","Xã Khánh Long","5998","ward"
"6001","180","Xã Đoàn Kết","6001","ward"
"6004","180","Xã Quốc Khánh","6004","ward"
"6007","180","Xã Vĩnh Tiến","6007","ward"
"6010","180","Xã Cao Minh","6010","ward"
"6013","180","Xã Chí Minh","6013","ward"
"6016","180","Xã Tri Phương","6016","ward"
"6019","180","Xã Tân Tiến","6019","ward"
"6022","180","Xã Tân Yên","6022","ward"
"6025","180","Xã Đội Cấn","6025","ward"
"6028","180","Xã Tân Minh","6028","ward"
"6031","180","Xã Kim Đồng","6031","ward"
"6034","180","Xã Chi Lăng","6034","ward"
"6037","180","Xã Trung Thành","6037","ward"
"6040","180","Xã Đại Đồng","6040","ward"
"6043","180","Xã Đào Viên","6043","ward"
"6046","180","Xã Đề Thám","6046","ward"
"6049","180","Xã Kháng Chiến","6049","ward"
"6055","180","Xã Hùng Sơn","6055","ward"
"6058","180","Xã Quốc Việt","6058","ward"
"6061","180","Xã Hùng Việt","6061","ward"
"6067","181","Xã Hưng Đạo","6067","ward"
"6070","181","Xã Vĩnh Yên","6070","ward"
"6073","181","Xã Hoa Thám","6073","ward"
"6076","181","Xã Quý Hòa","6076","ward"
"6079","181","Xã Hồng Phong","6079","ward"
"6082","181","Xã Yên Lỗ","6082","ward"
"6085","181","Xã Thiện Hòa","6085","ward"
"6088","181","Xã Quang Trung","6088","ward"
"6091","181","Xã Thiện Thuật","6091","ward"
"6094","181","Xã Minh Khai","6094","ward"
"6097","181","Xã Thiện Long","6097","ward"
"6100","181","Xã Hoàng Văn Thụ","6100","ward"
"6103","181","Xã Hòa Bình","6103","ward"
"6106","181","Xã Mông Ân","6106","ward"
"6109","181","Xã Tân Hòa","6109","ward"
"6112","181","Thị trấn Bình Gia","6112","ward"
"6115","181","Xã Hồng Thái","6115","ward"
"6118","181","Xã Bình La","6118","ward"
"6121","181","Xã Tân Văn","6121","ward"
"6124","182","Thị trấn Na Sầm","6124","ward"
"6127","182","Xã Trùng Khánh","6127","ward"
"6133","182","Xã Bắc La","6133","ward"
"6136","182","Xã Thụy Hùng","6136","ward"
"6139","182","Xã Bắc Hùng","6139","ward"
"6142","182","Xã Tân Tác","6142","ward"
"6148","182","Xã Thanh Long","6148","ward"
"6151","182","Xã Hội Hoan","6151","ward"
"6154","182","Xã Bắc Việt","6154","ward"
"6157","182","Xã Hoàng Việt","6157","ward"
"6160","182","Xã Gia Miễn","6160","ward"
"6163","182","Xã Thành Hòa","6163","ward"
"6166","182","Xã Tân Thanh","6166","ward"
"6172","182","Xã Tân Mỹ","6172","ward"
"6175","182","Xã Hồng Thái","6175","ward"
"6178","182","Xã  Hoàng Văn Thụ","6178","ward"
"6181","182","Xã Nhạc Kỳ","6181","ward"
"6184","183","Thị trấn Đồng Đăng","6184","ward"
"6187","183","Thị trấn Cao Lộc","6187","ward"
"6190","183","Xã Bảo Lâm","6190","ward"
"6193","183","Xã Thanh Lòa","6193","ward"
"6196","183","Xã Cao Lâu","6196","ward"
"6199","183","Xã Thạch Đạn","6199","ward"
"6202","183","Xã Xuất Lễ","6202","ward"
"6205","183","Xã Hồng Phong","6205","ward"
"6208","183","Xã Thụy Hùng","6208","ward"
"6211","183","Xã Lộc Yên","6211","ward"
"6214","183","Xã Phú Xá","6214","ward"
"6217","183","Xã Bình Trung","6217","ward"
"6220","183","Xã Hải Yến","6220","ward"
"6223","183","Xã Hòa Cư","6223","ward"
"6226","183","Xã Hợp Thành","6226","ward"
"6232","183","Xã Công Sơn","6232","ward"
"6235","183","Xã Gia Cát","6235","ward"
"6238","183","Xã Mẫu Sơn","6238","ward"
"6241","183","Xã Xuân Long","6241","ward"
"6244","183","Xã Tân Liên","6244","ward"
"6247","183","Xã Yên Trạch","6247","ward"
"6250","183","Xã Tân Thành","6250","ward"
"6253","184","Thị trấn Văn Quan","6253","ward"
"6256","184","Xã Trấn Ninh","6256","ward"
"6268","184","Xã Liên Hội","6268","ward"
"6274","184","Xã Hòa Bình","6274","ward"
"6277","184","Xã Tú Xuyên","6277","ward"
"6280","184","Xã Điềm He","6280","ward"
"6283","184","Xã An Sơn","6283","ward"
"6286","184","Xã Khánh Khê","6286","ward"
"6292","184","Xã Lương Năng","6292","ward"
"6295","184","Xã Đồng Giáp","6295","ward"
"6298","184","Xã Bình Phúc","6298","ward"
"6301","184","Xã Tràng Các","6301","ward"
"6307","184","Xã Tân Đoàn","6307","ward"
"6313","184","Xã Tri Lễ","6313","ward"
"6316","184","Xã Tràng Phái","6316","ward"
"6319","184","Xã Yên Phúc","6319","ward"
"6322","184","Xã Hữu Lễ","6322","ward"
"6325","185","Thị trấn Bắc Sơn","6325","ward"
"6328","185","Xã Long Đống","6328","ward"
"6331","185","Xã Vạn Thủy","6331","ward"
"6337","185","Xã Đồng ý","6337","ward"
"6340","185","Xã Tân Tri","6340","ward"
"6343","185","Xã Bắc Quỳnh","6343","ward"
"6349","185","Xã Hưng Vũ","6349","ward"
"6352","185","Xã Tân Lập","6352","ward"
"6355","185","Xã Vũ Sơn","6355","ward"
"6358","185","Xã Chiêu Vũ","6358","ward"
"6361","185","Xã Tân Hương","6361","ward"
"6364","185","Xã Chiến Thắng","6364","ward"
"6367","185","Xã Vũ Lăng","6367","ward"
"6370","185","Xã Trấn Yên","6370","ward"
"6373","185","Xã Vũ Lễ","6373","ward"
"6376","185","Xã Nhất Hòa","6376","ward"
"6379","185","Xã Tân Thành","6379","ward"
"6382","185","Xã Nhất Tiến","6382","ward"
